text,label
Best boba in AZ! So yummy and tapioca is always fresh and chewy! I recommend the brown sugar milk tea or the strawberry matcha latte! Both are so delicious!,1
Walking into dripps I instantly felt refreshed. The space is bright and vibrant. It's small but just big enough to seat a moderate amount of ice cream eaters. Dripps produces Instagram worthy treats that are catered to cereal addicts. But the don't only have cereal as a topping. You can easily choose from several different candy bars or melty drizzles. There is something for everyone. I ordered a milkshake. Not just any milk shake but a snickers crushed and infused melody of crunchy vanilla goodness. It was delish. My bf ordered a sundae with Capitain crunch and my mom ordered a surprisingly delicious vanilla cone chucked full of strawberry flavor and snicker dust on top (copy cat). We all enjoyed our treats and sat at a cute table near the window. This place gets busy pretty quick but the line seems to move rather quickly. I don't enjoy giving Reviews that are under 5 stars if I enjoyed my experience at a restaurant or establishment. In fact it's annoying to see someone give a rave review under a 4 star rating. *rolls eyes* I'm giving 4 stars because although I enjoyed my experience I was pretty shocked to see how small the ice cream cup was that my bf received. It literally looked like a kids serving. And that in itself costs $6. My milkshake was huge and the cone was huge. I looked around and saw others with larger servings as well. Maybe they messed up the order? Idk. I'll be back again but I don't suggest ordering a cup of ice cream. Get a milkshake or cone.,1
"I went here the other day with my sister and I was surprised by how unique the flavors were! The place itself was designed really nicely and they even offer an aesthetic backdrop for your boba drinks and ice cream. I got the matcha & strawberry with boba and it was so good, it was a little sweet so the next time I come back I'm probably going to have to lessen the sweetness, and my sister got a rose milk tea latte with boba, which was also surprisingly good. Not only were the drinks delicious, but the service was extremely good and the workers were very friendly! Overall, it's definitely a place worth checking out.",1
"I like this place due to great location, amazing nice employees, and interior wise is nice relaxed place. Good place to hang out.",1
This place is delicious! I love their cereal based soft serve. It is breakfast as desert and each bite turns me into a small child again. I have tried a few of their drinks and most have an ingredient I don't like such as matcha or Jasmin but my friends who are not against floral as a beverage love their drinks.,1
"I forgot to post my review on this spot a few weeks ago but wanted to go back to it since it was a fun place experience. Mostly really into the decor of this spot, if your looking to go somewhere cute and trendy for pics. But I also really liked their boba tea and they have some really unique options to choose from. I'll be back to try their ice cream soon...looked amazing too!",1
"My boyfriend and I tried this place and it was pretty good! You get to choose what kind of cereal or ingredients get blending into your ice cream or milkshake & then what cereal, candy or other toppings go on top! Good place to go if you're craving ice cream or just something sweet",1
First time here and won't be the last. Thank you to the friendly staff. The strawberry cheesecake was rich but not overly sweet. The graham crackers on the ice cream stayed crunchy till the last bite! Both of the matcha drinks were fantastic!,1
"I took my son and his bestie here for a quick treat. Really loved it. The drinks are as refreshing as they are pretty, and the staff is very friendly!",1
The rose milk latte was delicious and pretty to look at. The matcha coconut was refreshing without being too sweet the boba was chewy and fresh. Will go again. A little bit of a long wait but I think that is because they were cutting open a coconut. The ice cream looked delicious as well different options. Small menu but since each drink is hand crafted the taste is superb and doesn't need a big menu to compensate.,1
